2023-12-19 14:59:30,721 INFO ------------------Epoch: 1/15 start------------------
2023-12-19 14:59:43,048 INFO step 0: tp = 11.0, fp = 14.0, tn = 4.0, fn = 3.0, acc = 0.4688, mcc = 0.009524 
2023-12-20 13:22:58,017 INFO step 1638: tp = 3.0, fp = 1.0, tn = 14.0, fn = 14.0, acc = 0.5312, mcc = 0.165683 
2023-12-20 13:22:58,850 INFO step 1639: tp = 1.0, fp = 1.0, tn = 14.0, fn = 16.0, acc = 0.4688, mcc = -0.016169 
2023-12-20 13:22:59,632 INFO step 1640: tp = 1.0, fp = 2.0, tn = 12.0, fn = 17.0, acc = 0.4062, mcc = -0.148581 
2023-12-20 13:22:59,763 INFO step/epoch: 1640/11, training samples: 52512, train_loss = 0.8946 train_acc = 0.521005
2023-12-20 13:23:00,499 INFO step 1641: tp = 5.0, fp = 7.0, tn = 7.0, fn = 13.0, acc = 0.3750, mcc = -0.227710 
2023-12-20 13:23:01,193 INFO step 1642: tp = 8.0, fp = 7.0, tn = 9.0, fn = 8.0, acc = 0.5312, mcc = 0.062622 
2023-12-20 13:23:02,021 INFO step 1643: tp = 11.0, fp = 8.0, tn = 8.0, fn = 5.0, acc = 0.5938, mcc = 0.190885 
2023-12-20 13:23:02,873 INFO step 1644: tp = 14.0, fp = 8.0, tn = 4.0, fn = 6.0, acc = 0.5625, mcc = 0.034816 
2023-12-20 13:23:03,659 INFO step 1645: tp = 11.0, fp = 9.0, tn = 8.0, fn = 4.0, acc = 0.5938, mcc = 0.210198 
2023-12-20 13:23:04,323 INFO step 1646: tp = 14.0, fp = 11.0, tn = 3.0, fn = 4.0, acc = 0.5312, mcc = -0.009524 
2023-12-20 13:23:05,073 INFO step 1647: tp = 13.0, fp = 14.0, tn = 3.0, fn = 2.0, acc = 0.5000, mcc = 0.059286 
2023-12-20 13:23:05,876 INFO step 1648: tp = 10.0, fp = 18.0, tn = 2.0, fn = 2.0, acc = 0.3750, mcc = -0.097590 
2023-12-20 13:23:06,690 INFO step 1649: tp = 11.0, fp = 19.0, tn = 1.0, fn = 1.0, acc = 0.3750, mcc = -0.066667 
2023-12-20 13:23:07,377 INFO step 1650: tp = 14.0, fp = 10.0, tn = 7.0, fn = 1.0, acc = 0.6562, mcc = 0.397706 
2023-12-20 13:23:08,310 INFO step 1651: tp = 10.0, fp = 20.0, tn = 0.0, fn = 2.0, acc = 0.3125, mcc = -0.333333 
2023-12-20 13:23:09,082 INFO step 1652: tp = 14.0, fp = 11.0, tn = 3.0, fn = 4.0, acc = 0.5312, mcc = -0.009524 
2023-12-20 13:23:09,763 INFO step 1653: tp = 12.0, fp = 12.0, tn = 3.0, fn = 5.0, acc = 0.4688, mcc = -0.108465 
2023-12-20 13:23:10,442 INFO step 1654: tp = 12.0, fp = 13.0, tn = 6.0, fn = 1.0, acc = 0.5625, mcc = 0.283782 
2023-12-20 13:23:11,091 INFO step 1655: tp = 13.0, fp = 12.0, tn = 3.0, fn = 4.0, acc = 0.5000, mcc = -0.042604 
2023-12-20 13:23:11,922 INFO step 1656: tp = 9.0, fp = 14.0, tn = 4.0, fn = 5.0, acc = 0.4062, mcc = -0.148865 
2023-12-20 13:23:12,600 INFO step 1657: tp = 9.0, fp = 6.0, tn = 10.0, fn = 7.0, acc = 0.5938, mcc = 0.187867 
2023-12-20 13:23:13,389 INFO step 1658: tp = 6.0, fp = 5.0, tn = 14.0, fn = 7.0, acc = 0.6250, mcc = 0.205136 
2023-12-20 13:23:14,070 INFO step 1659: tp = 5.0, fp = 7.0, tn = 10.0, fn = 10.0, acc = 0.4688, mcc = -0.080845 
2023-12-20 13:23:14,709 INFO step 1660: tp = 1.0, fp = 4.0, tn = 10.0, fn = 17.0, acc = 0.3438, mcc = -0.314457 
2023-12-20 13:23:14,838 INFO step/epoch: 1660/11, training samples: 53152, train_loss = 0.9264 train_acc = 0.520695
2023-12-20 13:23:15,347 INFO step 1661: tp = 2.0, fp = 3.0, tn = 16.0, fn = 11.0, acc = 0.5625, mcc = -0.005476 
2023-12-20 13:23:16,055 INFO step 1662: tp = 1.0, fp = 3.0, tn = 17.0, fn = 11.0, acc = 0.5625, mcc = -0.097590 
2023-12-20 13:23:16,803 INFO step 1663: tp = 2.0, fp = 1.0, tn = 17.0, fn = 12.0, acc = 0.5938, mcc = 0.148581 
2023-12-20 13:23:17,459 INFO step 1664: tp = 1.0, fp = 0.0, tn = 19.0, fn = 12.0, acc = 0.6250, mcc = 0.217132 
2023-12-20 13:23:18,104 INFO step 1665: tp = 1.0, fp = 0.0, tn = 15.0, fn = 16.0, acc = 0.5000, mcc = 0.168710 
2023-12-20 13:23:18,888 INFO step 1666: tp = 0.0, fp = 0.0, tn = 11.0, fn = 21.0, acc = 0.3438, mcc = 0.000000 
2023-12-20 13:23:19,464 INFO step 1667: tp = 1.0, fp = 1.0, tn = 17.0, fn = 13.0, acc = 0.5625, mcc = 0.032530 
2023-12-20 13:23:20,224 INFO step 1668: tp = 0.0, fp = 1.0, tn = 14.0, fn = 17.0, acc = 0.4375, mcc = -0.191204 
2023-12-20 13:23:20,835 INFO step 1669: tp = 1.0, fp = 1.0, tn = 15.0, fn = 15.0, acc = 0.5000, mcc = 0.000000 
2023-12-20 13:23:21,584 INFO step 1670: tp = 1.0, fp = 0.0, tn = 14.0, fn = 17.0, acc = 0.4688, mcc = 0.158397 
2023-12-20 13:23:22,300 INFO step 1671: tp = 3.0, fp = 1.0, tn = 15.0, fn = 13.0, acc = 0.5625, mcc = 0.188982 
2023-12-20 13:23:22,962 INFO step 1672: tp = 1.0, fp = 3.0, tn = 10.0, fn = 18.0, acc = 0.3438, mcc = -0.264542 
2023-12-20 13:23:23,573 INFO step 1673: tp = 3.0, fp = 7.0, tn = 10.0, fn = 12.0, acc = 0.4062, mcc = -0.227988 
2023-12-20 13:23:24,166 INFO step 1674: tp = 11.0, fp = 4.0, tn = 6.0, fn = 11.0, acc = 0.5312, mcc = 0.092884 
2023-12-20 13:23:24,815 INFO step 1675: tp = 12.0, fp = 6.0, tn = 4.0, fn = 10.0, acc = 0.5000, mcc = -0.050965 
2023-12-20 13:23:25,463 INFO step 1676: tp = 14.0, fp = 11.0, tn = 2.0, fn = 5.0, acc = 0.5000, mcc = -0.129866 
2023-12-20 13:23:26,040 INFO step 1677: tp = 11.0, fp = 16.0, tn = 3.0, fn = 2.0, acc = 0.4375, mcc = 0.005476 
2023-12-20 13:23:26,655 INFO step 1678: tp = 23.0, fp = 9.0, tn = 0.0, fn = 0.0, acc = 0.7188, mcc = 0.000000 
2023-12-20 13:23:27,315 INFO step 1679: tp = 16.0, fp = 15.0, tn = 0.0, fn = 1.0, acc = 0.5000, mcc = -0.168710 
2023-12-20 13:23:27,998 INFO step 1680: tp = 14.0, fp = 18.0, tn = 0.0, fn = 0.0, acc = 0.4375, mcc = 0.000000 
2023-12-20 13:23:28,142 INFO step/epoch: 1680/11, training samples: 53792, train_loss = 0.9494 train_acc = 0.520505
2023-12-20 13:23:28,606 INFO step 1681: tp = 14.0, fp = 17.0, tn = 1.0, fn = 0.0, acc = 0.4688, mcc = 0.158397 
2023-12-20 13:23:29,247 INFO step 1682: tp = 14.0, fp = 18.0, tn = 0.0, fn = 0.0, acc = 0.4375, mcc = 0.000000 
2023-12-20 13:23:29,835 INFO step 1683: tp = 16.0, fp = 16.0, tn = 0.0, fn = 0.0, acc = 0.5000, mcc = 0.000000 
2023-12-20 13:23:30,445 INFO step 1684: tp = 21.0, fp = 11.0, tn = 0.0, fn = 0.0, acc = 0.6562, mcc = 0.000000 
2023-12-20 13:23:31,067 INFO step 1685: tp = 14.0, fp = 18.0, tn = 0.0, fn = 0.0, acc = 0.4375, mcc = 0.000000 
2023-12-20 13:23:31,643 INFO step 1686: tp = 25.0, fp = 7.0, tn = 0.0, fn = 0.0, acc = 0.7812, mcc = 0.000000 
2023-12-20 13:23:32,217 INFO step 1687: tp = 13.0, fp = 19.0, tn = 0.0, fn = 0.0, acc = 0.4062, mcc = 0.000000 
2023-12-20 13:23:32,775 INFO step 1688: tp = 14.0, fp = 17.0, tn = 1.0, fn = 0.0, acc = 0.4688, mcc = 0.158397 
2023-12-20 13:23:33,426 INFO step 1689: tp = 10.0, fp = 21.0, tn = 1.0, fn = 0.0, acc = 0.3438, mcc = 0.121090 
2023-12-20 13:23:33,958 INFO step 1690: tp = 14.0, fp = 16.0, tn = 1.0, fn = 1.0, acc = 0.4688, mcc = -0.016169 
2023-12-20 13:23:34,590 INFO step 1691: tp = 12.0, fp = 17.0, tn = 2.0, fn = 1.0, acc = 0.4375, mcc = 0.047752 
2023-12-20 13:23:35,213 INFO step 1692: tp = 17.0, fp = 14.0, tn = 0.0, fn = 1.0, acc = 0.5312, mcc = -0.158397 
2023-12-20 13:23:35,843 INFO step 1693: tp = 14.0, fp = 13.0, tn = 3.0, fn = 2.0, acc = 0.5312, mcc = 0.086066 
2023-12-20 13:23:36,438 INFO step 1694: tp = 16.0, fp = 6.0, tn = 4.0, fn = 6.0, acc = 0.6250, mcc = 0.127273 
2023-12-20 13:23:37,006 INFO step 1695: tp = 15.0, fp = 10.0, tn = 3.0, fn = 4.0, acc = 0.5625, mcc = 0.024049 
2023-12-20 13:23:37,602 INFO step 1696: tp = 6.0, fp = 12.0, tn = 5.0, fn = 9.0, acc = 0.3438, mcc = -0.307698 
2023-12-20 13:23:38,154 INFO step 1697: tp = 12.0, fp = 9.0, tn = 5.0, fn = 6.0, acc = 0.5312, mcc = 0.024868 
2023-12-20 13:23:38,668 INFO step 1698: tp = 11.0, fp = 7.0, tn = 3.0, fn = 11.0, acc = 0.4375, mcc = -0.186871 
2023-12-20 13:23:39,250 INFO step 1699: tp = 12.0, fp = 5.0, tn = 8.0, fn = 7.0, acc = 0.6250, mcc = 0.243059 
2023-12-20 13:23:39,902 INFO step 1700: tp = 9.0, fp = 9.0, tn = 8.0, fn = 6.0, acc = 0.5312, mcc = 0.071007 
2023-12-20 13:23:40,061 INFO step/epoch: 1700/11, training samples: 54432, train_loss = 0.8921 train_acc = 0.520337
2023-12-20 13:23:40,468 INFO step 1701: tp = 10.0, fp = 11.0, tn = 5.0, fn = 6.0, acc = 0.4688, mcc = -0.065795 
2023-12-20 13:23:41,031 INFO step 1702: tp = 16.0, fp = 12.0, tn = 2.0, fn = 2.0, acc = 0.5625, mcc = 0.047619 
2023-12-20 13:23:41,629 INFO step 1703: tp = 16.0, fp = 8.0, tn = 6.0, fn = 2.0, acc = 0.6875, mcc = 0.363696 
2023-12-20 13:23:42,248 INFO step 1704: tp = 18.0, fp = 9.0, tn = 3.0, fn = 2.0, acc = 0.6562, mcc = 0.200000 
2023-12-20 13:24:17,135 INFO eval tp = 313.0, fp = 327.0, tn = 0.0, fn = 0.0
2023-12-20 13:24:17,136 INFO epoch 10,eval_time: 34.54 secs, eval_samples: 640.0
 eval_acc = 0.4891, eval_mcc = 0.000000 
2023-12-20 13:24:17,136 INFO ------------------Epoch: 12/15 start------------------
2023-12-20 13:24:33,075 INFO step 1705: tp = 17.0, fp = 9.0, tn = 2.0, fn = 4.0, acc = 0.5938, mcc = -0.010536 
2023-12-20 13:24:38,547 INFO step 1706: tp = 15.0, fp = 10.0, tn = 3.0, fn = 4.0, acc = 0.5625, mcc = 0.024049 
2023-12-20 13:24:44,443 INFO step 1707: tp = 14.0, fp = 15.0, tn = 2.0, fn = 1.0, acc = 0.5000, mcc = 0.087280 
2023-12-20 13:24:47,705 INFO step 1708: tp = 12.0, fp = 18.0, tn = 2.0, fn = 0.0, acc = 0.4375, mcc = 0.200000 
2023-12-20 13:24:53,305 INFO step 1709: tp = 15.0, fp = 16.0, tn = 1.0, fn = 0.0, acc = 0.5000, mcc = 0.168710 
2023-12-20 13:24:56,898 INFO step 1710: tp = 18.0, fp = 12.0, tn = 0.0, fn = 2.0, acc = 0.5625, mcc = -0.200000 
2023-12-20 13:25:00,296 INFO step 1711: tp = 13.0, fp = 16.0, tn = 2.0, fn = 1.0, acc = 0.4688, mcc = 0.067537 
2023-12-20 13:25:07,173 INFO step 1712: tp = 18.0, fp = 14.0, tn = 0.0, fn = 0.0, acc = 0.5625, mcc = 0.000000 
2023-12-20 13:25:11,700 INFO step 1713: tp = 18.0, fp = 14.0, tn = 0.0, fn = 0.0, acc = 0.5625, mcc = 0.000000 
2023-12-20 13:25:13,604 INFO step 1714: tp = 15.0, fp = 17.0, tn = 0.0, fn = 0.0, acc = 0.4688, mcc = 0.000000 
2023-12-20 13:25:15,481 INFO step 1715: tp = 20.0, fp = 12.0, tn = 0.0, fn = 0.0, acc = 0.6250, mcc = 0.000000 
2023-12-20 13:25:18,166 INFO step 1716: tp = 12.0, fp = 20.0, tn = 0.0, fn = 0.0, acc = 0.3750, mcc = 0.000000 
2023-12-20 13:25:22,454 INFO step 1717: tp = 17.0, fp = 14.0, tn = 0.0, fn = 1.0, acc = 0.5312, mcc = -0.158397 
2023-12-20 13:25:23,799 INFO step 1718: tp = 22.0, fp = 10.0, tn = 0.0, fn = 0.0, acc = 0.6875, mcc = 0.000000 
2023-12-20 13:25:25,576 INFO step 1719: tp = 14.0, fp = 18.0, tn = 0.0, fn = 0.0, acc = 0.4375, mcc = 0.000000 
2023-12-20 13:25:27,904 INFO step 1720: tp = 13.0, fp = 18.0, tn = 1.0, fn = 0.0, acc = 0.4375, mcc = 0.148564 
2023-12-20 13:25:28,110 INFO step/epoch: 1720/12, training samples: 55072, train_loss = 0.9761 train_acc = 0.520500
2023-12-20 13:25:30,468 INFO step 1721: tp = 14.0, fp = 17.0, tn = 0.0, fn = 1.0, acc = 0.4375, mcc = -0.191204 
2023-12-20 13:25:31,998 INFO step 1722: tp = 15.0, fp = 14.0, tn = 3.0, fn = 0.0, acc = 0.5625, mcc = 0.302122 
2023-12-20 13:25:33,457 INFO step 1723: tp = 14.0, fp = 11.0, tn = 3.0, fn = 4.0, acc = 0.5312, mcc = -0.009524 
2023-12-20 13:25:35,347 INFO step 1724: tp = 17.0, fp = 11.0, tn = 1.0, fn = 3.0, acc = 0.5625, mcc = -0.097590 
2023-12-20 13:25:37,188 INFO step 1725: tp = 13.0, fp = 13.0, tn = 3.0, fn = 3.0, acc = 0.5000, mcc = 0.000000 
2023-12-20 13:25:38,818 INFO step 1726: tp = 11.0, fp = 12.0, tn = 6.0, fn = 3.0, acc = 0.5312, mcc = 0.131352 
2023-12-20 13:25:40,339 INFO step 1727: tp = 12.0, fp = 8.0, tn = 5.0, fn = 7.0, acc = 0.5312, mcc = 0.016429 
2023-12-20 13:25:41,656 INFO step 1728: tp = 10.0, fp = 9.0, tn = 7.0, fn = 6.0, acc = 0.5312, mcc = 0.063628 
2023-12-20 13:25:43,184 INFO step 1729: tp = 5.0, fp = 5.0, tn = 12.0, fn = 10.0, acc = 0.5312, mcc = 0.042220 
2023-12-20 13:25:44,951 INFO step 1730: tp = 8.0, fp = 5.0, tn = 10.0, fn = 9.0, acc = 0.5625, mcc = 0.139460 
2023-12-20 13:25:46,440 INFO step 1731: tp = 5.0, fp = 5.0, tn = 10.0, fn = 12.0, acc = 0.4688, mcc = -0.042220 
2023-12-20 13:25:48,123 INFO step 1732: tp = 7.0, fp = 5.0, tn = 7.0, fn = 13.0, acc = 0.4375, mcc = -0.066667 
2023-12-20 13:25:48,946 INFO step 1733: tp = 7.0, fp = 5.0, tn = 12.0, fn = 8.0, acc = 0.5938, mcc = 0.177859 
2023-12-20 13:25:50,044 INFO step 1734: tp = 5.0, fp = 9.0, tn = 7.0, fn = 11.0, acc = 0.3750, mcc = -0.251976 
2023-12-20 13:25:51,539 INFO step 1735: tp = 8.0, fp = 4.0, tn = 7.0, fn = 13.0, acc = 0.4688, mcc = 0.016988 
2023-12-20 13:25:53,113 INFO step 1736: tp = 9.0, fp = 11.0, tn = 7.0, fn = 5.0, acc = 0.5000, mcc = 0.032530 
2023-12-20 13:25:54,261 INFO step 1737: tp = 10.0, fp = 11.0, tn = 4.0, fn = 7.0, acc = 0.4375, mcc = -0.152449 
2023-12-20 13:25:55,446 INFO step 1738: tp = 13.0, fp = 11.0, tn = 2.0, fn = 6.0, acc = 0.4688, mcc = -0.183680 
2023-12-20 13:25:56,898 INFO step 1739: tp = 10.0, fp = 12.0, tn = 4.0, fn = 6.0, acc = 0.4375, mcc = -0.134840 
2023-12-20 13:25:58,085 INFO step 1740: tp = 16.0, fp = 14.0, tn = 1.0, fn = 1.0, acc = 0.5312, mcc = 0.016169 
2023-12-20 13:25:58,220 INFO step/epoch: 1740/12, training samples: 55712, train_loss = 0.9303 train_acc = 0.520265
2023-12-20 13:25:59,319 INFO step 1741: tp = 14.0, fp = 13.0, tn = 2.0, fn = 3.0, acc = 0.5000, mcc = -0.059286 
2023-12-20 13:26:00,429 INFO step 1742: tp = 16.0, fp = 11.0, tn = 4.0, fn = 1.0, acc = 0.6250, mcc = 0.285653 
2023-12-20 13:26:01,416 INFO step 1743: tp = 18.0, fp = 9.0, tn = 5.0, fn = 0.0, acc = 0.7188, mcc = 0.487950 
2023-12-20 13:26:02,682 INFO step 1744: tp = 20.0, fp = 11.0, tn = 1.0, fn = 0.0, acc = 0.6562, mcc = 0.231869 
2023-12-20 13:26:03,533 INFO step 1745: tp = 13.0, fp = 16.0, tn = 1.0, fn = 2.0, acc = 0.4375, mcc = -0.127563 
2023-12-20 13:26:04,731 INFO step 1746: tp = 18.0, fp = 14.0, tn = 0.0, fn = 0.0, acc = 0.5625, mcc = 0.000000 
2023-12-20 13:26:05,976 INFO step 1747: tp = 18.0, fp = 14.0, tn = 0.0, fn = 0.0, acc = 0.5625, mcc = 0.000000 
2023-12-20 13:26:07,109 INFO step 1748: tp = 18.0, fp = 13.0, tn = 0.0, fn = 1.0, acc = 0.5625, mcc = -0.148564 
2023-12-20 13:26:08,050 INFO step 1749: tp = 16.0, fp = 16.0, tn = 0.0, fn = 0.0, acc = 0.5000, mcc = 0.000000 
2023-12-20 13:26:09,022 INFO step 1750: tp = 15.0, fp = 17.0, tn = 0.0, fn = 0.0, acc = 0.4688, mcc = 0.000000 
2023-12-20 13:26:10,216 INFO step 1751: tp = 15.0, fp = 17.0, tn = 0.0, fn = 0.0, acc = 0.4688, mcc = 0.000000 
2023-12-20 13:26:11,299 INFO step 1752: tp = 15.0, fp = 16.0, tn = 1.0, fn = 0.0, acc = 0.5000, mcc = 0.168710 
2023-12-20 13:26:12,131 INFO step 1753: tp = 11.0, fp = 21.0, tn = 0.0, fn = 0.0, acc = 0.3438, mcc = 0.000000 
2023-12-20 13:26:13,303 INFO step 1754: tp = 15.0, fp = 17.0, tn = 0.0, fn = 0.0, acc = 0.4688, mcc = 0.000000 
2023-12-20 13:26:14,483 INFO step 1755: tp = 15.0, fp = 16.0, tn = 0.0, fn = 1.0, acc = 0.4688, mcc = -0.179605 
2023-12-20 13:26:15,309 INFO step 1756: tp = 15.0, fp = 13.0, tn = 1.0, fn = 3.0, acc = 0.5000, mcc = -0.142857 
2023-12-20 13:26:16,216 INFO step 1757: tp = 16.0, fp = 12.0, tn = 3.0, fn = 1.0, acc = 0.5938, mcc = 0.213021 
2023-12-20 13:26:17,048 INFO step 1758: tp = 14.0, fp = 12.0, tn = 3.0, fn = 3.0, acc = 0.5312, mcc = 0.030083 
2023-12-20 13:26:18,117 INFO step 1759: tp = 11.0, fp = 13.0, tn = 3.0, fn = 5.0, acc = 0.4375, mcc = -0.144338 
2023-12-20 13:26:18,790 INFO step 1760: tp = 16.0, fp = 8.0, tn = 5.0, fn = 3.0, acc = 0.6562, mcc = 0.257151 
2023-12-20 13:26:18,925 INFO step/epoch: 1760/12, training samples: 56352, train_loss = 0.9033 train_acc = 0.520354
2023-12-20 13:26:19,703 INFO step 1761: tp = 8.0, fp = 13.0, tn = 5.0, fn = 6.0, acc = 0.4062, mcc = -0.157499 
2023-12-20 13:26:20,419 INFO step 1762: tp = 12.0, fp = 9.0, tn = 5.0, fn = 6.0, acc = 0.5312, mcc = 0.024868 
2023-12-20 13:26:21,231 INFO step 1763: tp = 11.0, fp = 8.0, tn = 8.0, fn = 5.0, acc = 0.5938, mcc = 0.190885 
2023-12-20 13:26:22,046 INFO step 1764: tp = 8.0, fp = 6.0, tn = 5.0, fn = 13.0, acc = 0.4062, mcc = -0.157499 
2023-12-20 13:26:22,931 INFO step 1765: tp = 8.0, fp = 7.0, tn = 10.0, fn = 7.0, acc = 0.5625, mcc = 0.121569 
2023-12-20 13:26:23,758 INFO step 1766: tp = 6.0, fp = 7.0, tn = 10.0, fn = 9.0, acc = 0.5000, mcc = -0.011954 
2023-12-20 13:26:24,626 INFO step 1767: tp = 8.0, fp = 9.0, tn = 9.0, fn = 6.0, acc = 0.5312, mcc = 0.071007 
2023-12-20 13:26:25,624 INFO step 1768: tp = 6.0, fp = 10.0, tn = 6.0, fn = 10.0, acc = 0.3750, mcc = -0.250000 
2023-12-20 13:26:26,497 INFO step 1769: tp = 12.0, fp = 4.0, tn = 12.0, fn = 4.0, acc = 0.7500, mcc = 0.500000 
2023-12-20 13:26:27,267 INFO step 1770: tp = 6.0, fp = 6.0, tn = 12.0, fn = 8.0, acc = 0.5625, mcc = 0.097590 
2023-12-20 13:26:28,089 INFO step 1771: tp = 5.0, fp = 7.0, tn = 15.0, fn = 5.0, acc = 0.6250, mcc = 0.174078 
2023-12-20 13:26:28,835 INFO step 1772: tp = 1.0, fp = 5.0, tn = 8.0, fn = 18.0, acc = 0.2812, mcc = -0.417737 
2023-12-20 13:26:29,711 INFO step 1773: tp = 5.0, fp = 5.0, tn = 12.0, fn = 10.0, acc = 0.5312, mcc = 0.042220 
2023-12-20 13:26:30,646 INFO step 1774: tp = 7.0, fp = 2.0, tn = 9.0, fn = 14.0, acc = 0.5000, mcc = 0.160058 
2023-12-20 13:26:31,370 INFO step 1775: tp = 4.0, fp = 3.0, tn = 13.0, fn = 12.0, acc = 0.5312, mcc = 0.075593 
2023-12-20 13:26:32,139 INFO step 1776: tp = 5.0, fp = 2.0, tn = 17.0, fn = 8.0, acc = 0.6875, mcc = 0.331880 
2023-12-20 13:26:32,856 INFO step 1777: tp = 3.0, fp = 5.0, tn = 15.0, fn = 9.0, acc = 0.5625, mcc = 0.000000 
2023-12-20 13:26:33,780 INFO step 1778: tp = 6.0, fp = 2.0, tn = 12.0, fn = 12.0, acc = 0.5625, mcc = 0.218218 
2023-12-20 13:26:34,495 INFO step 1779: tp = 2.0, fp = 1.0, tn = 11.0, fn = 18.0, acc = 0.4062, mcc = 0.027682 
2023-12-20 13:26:35,163 INFO step 1780: tp = 1.0, fp = 0.0, tn = 14.0, fn = 17.0, acc = 0.4688, mcc = 0.158397 
2023-12-20 13:26:35,291 INFO step/epoch: 1780/12, training samples: 56992, train_loss = 0.9739 train_acc = 0.520336
2023-12-20 13:26:35,920 INFO step 1781: tp = 8.0, fp = 3.0, tn = 13.0, fn = 8.0, acc = 0.6562, mcc = 0.328976 
2023-12-20 13:26:36,844 INFO step 1782: tp = 6.0, fp = 6.0, tn = 10.0, fn = 10.0, acc = 0.5000, mcc = 0.000000 
2023-12-20 13:26:37,740 INFO step 1783: tp = 7.0, fp = 10.0, tn = 9.0, fn = 6.0, acc = 0.5000, mcc = 0.011954 
2023-12-20 13:26:38,543 INFO step 1784: tp = 8.0, fp = 8.0, tn = 8.0, fn = 8.0, acc = 0.5000, mcc = 0.000000 
2023-12-20 13:26:39,387 INFO step 1785: tp = 11.0, fp = 9.0, tn = 5.0, fn = 7.0, acc = 0.5000, mcc = -0.032530 
2023-12-20 13:26:40,230 INFO step 1786: tp = 14.0, fp = 7.0, tn = 5.0, fn = 6.0, acc = 0.5938, mcc = 0.118918 
2023-12-20 13:26:41,118 INFO step 1787: tp = 9.0, fp = 14.0, tn = 8.0, fn = 1.0, acc = 0.5312, mcc = 0.271789 
2023-12-20 13:26:41,913 INFO step 1788: tp = 18.0, fp = 9.0, tn = 3.0, fn = 2.0, acc = 0.6562, mcc = 0.200000 
2023-12-20 13:26:42,702 INFO step 1789: tp = 8.0, fp = 16.0, tn = 6.0, fn = 2.0, acc = 0.4375, mcc = 0.077850 
2023-12-20 13:26:43,603 INFO step 1790: tp = 20.0, fp = 7.0, tn = 3.0, fn = 2.0, acc = 0.7188, mcc = 0.266919 
2023-12-20 13:26:44,511 INFO step 1791: tp = 12.0, fp = 14.0, tn = 3.0, fn = 3.0, acc = 0.4688, mcc = -0.030083 
2023-12-20 13:26:45,322 INFO step 1792: tp = 8.0, fp = 18.0, tn = 4.0, fn = 2.0, acc = 0.3750, mcc = -0.021592 
2023-12-20 13:26:46,127 INFO step 1793: tp = 16.0, fp = 12.0, tn = 0.0, fn = 4.0, acc = 0.5000, mcc = -0.292770 
2023-12-20 13:26:46,917 INFO step 1794: tp = 13.0, fp = 13.0, tn = 4.0, fn = 2.0, acc = 0.5312, mcc = 0.130359 
2023-12-20 13:26:47,652 INFO step 1795: tp = 9.0, fp = 12.0, tn = 4.0, fn = 7.0, acc = 0.4062, mcc = -0.197386 
2023-12-20 13:26:48,431 INFO step 1796: tp = 7.0, fp = 7.0, tn = 9.0, fn = 9.0, acc = 0.5000, mcc = 0.000000 
2023-12-20 13:26:49,109 INFO step 1797: tp = 12.0, fp = 12.0, tn = 3.0, fn = 5.0, acc = 0.4688, mcc = -0.108465 
2023-12-20 13:26:49,799 INFO step 1798: tp = 6.0, fp = 13.0, tn = 7.0, fn = 6.0, acc = 0.4062, mcc = -0.147859 
2023-12-20 13:26:50,445 INFO step 1799: tp = 6.0, fp = 8.0, tn = 8.0, fn = 10.0, acc = 0.4375, mcc = -0.125988 
2023-12-20 13:26:51,148 INFO step 1800: tp = 7.0, fp = 5.0, tn = 10.0, fn = 10.0, acc = 0.5312, mcc = 0.080845 
2023-12-20 13:26:51,284 INFO step/epoch: 1800/12, training samples: 57632, train_loss = 0.8974 train_acc = 0.520232
2023-12-20 13:26:51,930 INFO step 1801: tp = 6.0, fp = 5.0, tn = 9.0, fn = 12.0, acc = 0.4688, mcc = -0.024868 
2023-12-20 13:26:52,592 INFO step 1802: tp = 5.0, fp = 4.0, tn = 9.0, fn = 14.0, acc = 0.4375, mcc = -0.048647 
2023-12-20 13:26:53,177 INFO step 1803: tp = 5.0, fp = 6.0, tn = 11.0, fn = 10.0, acc = 0.5000, mcc = -0.020601 
2023-12-20 13:26:53,878 INFO step 1804: tp = 6.0, fp = 5.0, tn = 9.0, fn = 12.0, acc = 0.4688, mcc = -0.024868 
2023-12-20 13:26:54,492 INFO step 1805: tp = 5.0, fp = 9.0, tn = 9.0, fn = 9.0, acc = 0.4375, mcc = -0.142857 
2023-12-20 13:26:55,165 INFO step 1806: tp = 8.0, fp = 7.0, tn = 7.0, fn = 10.0, acc = 0.4688, mcc = -0.055228 
2023-12-20 13:26:55,888 INFO step 1807: tp = 14.0, fp = 4.0, tn = 6.0, fn = 8.0, acc = 0.6250, mcc = 0.220847 
2023-12-20 13:26:56,666 INFO step 1808: tp = 14.0, fp = 9.0, tn = 5.0, fn = 4.0, acc = 0.5938, mcc = 0.148865 
2023-12-20 13:26:57,327 INFO step 1809: tp = 14.0, fp = 9.0, tn = 7.0, fn = 2.0, acc = 0.6562, mcc = 0.347524 
2023-12-20 13:26:58,019 INFO step 1810: tp = 11.0, fp = 6.0, tn = 4.0, fn = 11.0, acc = 0.4688, mcc = -0.092884 
2023-12-20 13:26:58,672 INFO step 1811: tp = 21.0, fp = 8.0, tn = 1.0, fn = 2.0, acc = 0.6875, mcc = 0.037258 
2023-12-20 13:26:59,379 INFO step 1812: tp = 18.0, fp = 12.0, tn = 2.0, fn = 0.0, acc = 0.6250, mcc = 0.292770 
